28/03/2025,,29/03/2025,,30/03/2025,,12/04/2025,,13/04/2025,,14/04/2025,
7741397,1,8369529,1,6331076,1,9661327,1,8917670,1,8101439,1
9249225,1,9787988,1,7639546,1,8091794,1,6663990,1,9823117,1
6592391,1,9785712,1,10065108,1,8101439,1,5244010,1,6179086,1
3169735,1,8691912,1,10578211,1,7714056,1,4212252,1,6351067,1
5669334,1,2188258,1,2307676,1,10718494,1,3189563,1,11566016,1
10665265,1,6265383,1,9635845,1,2386371,1,10568610,1,11861733,1
9094777,1,11813843,1,7311119,1,4862165,1,5783659,1,5473365,1
10810589,1,8698516,1,10480279,1,2475819,1,7888084,1,2365034,1
7210149,1,2729714,1,10762499,1,6963114,1,10333304,1,7095912,1
10003222,1,11404703,1,2232902,1,7846522,1,10718494,1,4798531,1
2017538,1,9625382,1,5006725,1,7776585,1,7629513,1,10589707,1
7887934,1,3673207,1,7581866,1,6030492,1,10760130,1,9083386,1
8111406,1,4964373,1,9963969,1,6878764,1,3978697,1,6114290,1
4167300,1,4069490,1,3684629,1,2207845,1,8441515,1,7254319,1
11893299,1,5567993,1,5811549,1,2389307,1,10679860,1,9192673,1
4337097,1,6635906,1,5850624,1,5791107,1,3553523,1,11782892,1
2319536,1,2702488,1,4673370,1,9928161,1,7334814,1,7253704,1
6844783,1,6947425,1,10622749,1,10779118,1,4869730,1,4839575,1
5559191,1,2509974,1,6878469,1,7146309,1,9628479,1,6008947,1
8910770,1,7007601,1,10440889,1,4546408,1,10981702,1,3296279,1
3733440,1,8543589,1,7557717,1,9017167,1,10709267,1,8613729,1
3507774,1,9742427,1,2576578,1,10405333,1,7348445,1,3105982,1
2394588,1,11475552,1,4155105,1,4556654,1,11961347,1,9161110,1
8269206,1,2779688,1,6051622,1,7935485,1,11133562,1,4820108,1
9965940,1,9809730,1,9775546,1,4263127,1,3356704,1,6430477,1
7946301,1,6403906,1,5849893,1,7588539,1,5859875,1,5625526,1
10956346,1,3657507,1,8376999,1,8176328,1,6956298,1,7326407,1
4643024,1,5180036,1,4867343,1,6513763,1,8308972,1,2608552,1
2189287,1,10695963,1,4115953,1,11435014,1,11188128,1,2987180,1
11627104,1,8865722,1,6718067,1,2694777,1,4575275,1,6025699,1
11497984,1,6948975,1,7016956,1,5338208,1,6644217,1,7065607,1
3449994,1,6871655,1,5221850,1,4701647,1,7820451,1,3130362,1
4872960,1,6995243,1,9557366,1,7463100,1,6036559,1,8873356,1
11020787,1,9071878,1,8376288,1,10088190,1,2835969,1,3499702,1
3224446,1,11514348,1,9297819,1,5971115,1,2490595,1,2941977,1
7336914,1,5115561,1,7146318,1,4177251,1,7852194,1,8774128,1
5587874,1,8352065,1,11379136,1,2266358,1,7432917,1,5761169,1
7340227,1,11465790,1,3211570,1,7857774,1,3050558,1,8019778,1
6916328,1,3850686,1,10661047,1,9458919,1,10271519,1,9765661,1
241115,1,8777151,1,7224212,1,3921710,1,4735241,1,2579497,1
10793661,1,4833336,1,6301828,1,8073137,1,11167911,1,8269206,1
6088800,1,7632450,1,5403720,1,10680889,1,2346291,1,11290490,1
11998096,1,8822545,1,4798531,1,3075336,1,7405989,1,10882281,1
9002541,1,7020567,1,7774324,1,5775816,1,4085592,1,10896840,1
5372515,1,6671389,1,4869755,1,7135655,1,4586429,1,3833142,1
7474049,1,11010750,1,11847720,1,3547942,1,10821827,1,9973790,1
5261279,1,11899503,1,8525976,1,10144305,1,11516003,1,7955975,1
2149315,1,4497355,1,2139097,1,2928297,1,9453923,1,5617613,1
4820503,1,4169924,1,9288190,1,7998962,1,7140007,1,2270995,1
4519228,1,8371369,1,5775816,1,2553171,1,10190089,1,8311574,1
9306818,1,8310492,1,11388900,1,8701866,1,10056625,1,11514193,1
4895409,1,9916509,1,8203206,1,2162126,1,11645567,1,9565045,1
7494555,1,5345794,1,7915441,1,3844322,1,7394994,1,7194816,1
8276566,1,7117587,1,4922918,1,8550770,1,9057328,1,9996188,1
8453323,1,5735353,1,4348910,1,8177571,1,8205762,1,9733966,1
9960270,1,9378482,1,2270995,1,11274756,1,10847608,1,2389307,1
3856602,1,9017073,1,6401786,1,4783647,1,11985034,1,6241010,1
2779688,1,7542052,1,5778219,1,6742208,1,10721221,1,4527173,1
7900367,1,5974563,1,10890174,1,3772438,1,6593946,1,4411483,1
2033244,1,11737696,1,2371512,1,4157244,1,6220241,1,6948975,1
9492268,1,5774118,1,6632712,1,9753424,1,3561866,1,9901631,1
10476370,1,3754846,1,10783217,1,11480755,1,9515471,1,9879630,1
9410241,1,11845418,1,9886311,1,6950855,1,2643523,1,9156545,1
11853312,1,11324061,1,10392198,1,10590910,1,7955764,1,10046041,1
10691989,1,8509238,1,3122425,1,4412956,1,7103211,1,10254439,1
11686849,1,4395748,1,3664284,1,3553228,1,5540266,1,11865251,1
2059564,1,9594922,1,8461536,1,10797148,1,10731183,1,11580905,1
9866834,1,9762714,1,8321028,1,8698516,1,7818742,1,6281530,1
7528234,1,5243416,1,9591707,1,10520125,1,8879656,1,11897535,1
3971135,1,9872485,1,5416410,1,6082542,1,6666248,1,9804953,1
3281046,1,5879091,1,10911899,1,6651781,1,11416127,1,3724238,1
7708212,1,11566623,1,5116812,1,11833291,1,6086925,1,2867303,1
4013451,1,10742858,1,10163162,1,11539242,1,3080016,1,7772223,1
10252047,1,6995504,1,11629234,1,7944857,1,3203355,1,4977909,1
7998737,1,8524893,1,3011144,1,6123846,1,4883530,1,5305847,1
4533003,1,4305040,1,5376411,1,4780327,1,6082542,1,11392352,1
7902752,1,4533003,1,3398534,1,7643059,1,8363368,1,9274229,1
8173971,1,7681111,1,4552386,1,4722221,1,3768590,1,10729359,1
10348499,1,5351762,1,6860068,1,3869882,1,4202311,1,6835890,1
6490079,1,5055090,1,7645785,1,8730893,1,8930862,1,2401832,1
5917904,1,7905316,1,9648459,1,9570112,1,10192904,1,6992250,1
9097639,1,3675744,1,2668234,1,4268875,1,10682551,1,6271203,1
5045988,1,4296758,1,10791040,1,9379615,1,7781416,1,7660354,1
10731766,1,2635588,1,6346197,1,4924528,1,7095912,1,8535267,1
3379346,1,3702418,1,2837187,1,7310613,1,10703410,1,7712737,1
10883132,1,10716434,1,11051074,1,10689292,1,6637598,1,5838532,1
10723629,1,7117765,1,9362080,1,8461536,1,4438171,1,4753311,1
5779767,1,11138163,1,9556271,1,2431022,1,7688948,1,8582152,1
5532469,1,10680889,1,4889253,1,7336151,1,6596085,1,3640075,1
8509045,1,5843756,1,11430821,1,11003846,1,5025317,1,9243737,1
7194470,1,6059887,1,11451603,1,10131843,1,10875377,1,3579850,1
9014237,1,8980650,1,2042796,1,8238555,1,7127656,1,3674165,1
10303766,1,11138471,1,5297895,1,6951582,1,2255408,1,9203370,1
10076658,1,6110473,1,8099282,1,2334052,1,7009197,1,3990595,1
3822078,1,8892935,1,5012506,1,10223888,1,2522748,1,10746067,1
9675721,1,8468927,1,8621129,1,11115786,1,9033342,1,3960244,1
2883314,1,2448235,1,3308406,1,9943524,1,7929975,1,6760498,1
11309536,1,8269206,1,5620171,1,5515638,1,9105192,1,9940794,1
11334056,1,9362080,1,4970947,1,2291844,1,9398761,1,8461536,1
7276025,1,9539920,1,5992834,1,10170543,1,2742248,1,5407882,1
2852170,1,8293871,1,11677287,1,4429849,1,7903211,1,4539249,1
3131633,1,11423043,1,8081062,1,6092468,1,6092468,1,6077446,1
3968756,1,10821827,1,7440728,1,2868770,1,6973830,1,10617676,1
3438984,1,5153060,1,2524479,1,10150025,1,4387162,1,4217414,1
8955134,1,3743058,1,10225282,1,2059564,1,8674385,1,10960804,1
2792908,1,6150041,1,9182085,1,10033439,1,6520064,1,10520125,1
3536283,1,6746651,1,3338587,1,2673882,1,8090176,1,5379945,1
4468547,1,10823794,1,6214714,1,2020899,1,3234250,1,8602881,1
4711276,1,4377315,1,7952574,1,2661549,1,11435014,1,7404700,1
11626971,1,4633633,1,6902263,1,3421703,1,8337076,1,4612737,1
8390117,1,11091178,1,8542703,1,6102084,1,6088800,1,10753798,1
3819061,1,11220243,1,8640256,1,5455639,1,5596770,1,4918068,1
11220243,1,8315213,1,3651936,1,11650195,1,10440889,1,8912812,1
3684629,1,3722443,1,2581315,1,10429329,1,2677514,1,6230789,1
6042868,1,6508785,1,10682814,1,8236908,1,7194816,1,6350157,1
6478879,1,7249947,1,6080977,1,8971917,1,6892435,1,4544393,1
2779909,1,7511305,1,11834278,1,7503229,1,10360475,1,2118327,1
10283723,1,2029760,1,6647752,1,5621296,1,5910022,1,4421968,1
2283057,1,6461136,1,9962622,1,4761689,1,4711734,1,7984697,1
9259794,1,2261238,1,6784052,1,6884491,1,10520125,1,9233845,1
5890551,1,10639735,1,8857337,1,10986041,1,7321671,1,7910419,1
6651839,1,4590598,1,11338391,1,5476549,1,8728009,1,11650537,1
6586819,1,11842847,1,2028204,1,9255111,1,11831326,1,11376880,1
9445117,1,3497561,1,8434503,1,10035272,1,3667126,1,3757470,1
11471350,1,11141421,1,369365,1,11334689,1,7527085,1,3669697,1
6222295,1,11324573,1,7095912,1,10819142,1,7789122,1,10200382,1
2382705,1,5305847,1,6826702,1,7834526,1,8172528,1,9308969,1
7678959,1,4118893,1,9257860,1,5163410,1,2282554,1,9343032,1
10376349,1,5102278,1,3173164,1,7903211,1,10434046,1,4356773,1
5115392,1,4089623,1,6012605,1,6598199,1,5861205,1,8481560,1
5279063,1,10555794,1,6363800,1,10639604,1,11919763,1,5799356,1
7280262,1,4441558,1,5266245,1,3742308,1,6154357,1,11848352,1
7810848,1,3391902,1,10376571,1,4869755,1,6745180,1,7972294,1
7920101,1,10546926,1,311050,1,11309536,1,7189449,1,2911496,1
10252831,1,10149802,1,3105982,1,5012592,1,3320522,1,5068541,1
7182277,1,11201448,1,6042868,1,8462698,1,3584381,1,8971917,1
6411900,1,5166135,1,10074223,1,8545555,1,6297747,1,8310629,1
3183345,1,7965148,1,7544627,1,10761272,1,10109232,1,6212030,1
9547902,1,7142179,1,11968741,1,9480778,1,4393947,1,8816167,1
9544592,1,9671675,1,7058856,1,4123570,1,2037617,1,9539303,1
6617457,1,6831855,1,11829816,1,7030355,1,5435118,1,6923577,1
8462698,1,7497936,1,5232698,1,10783186,1,9615799,1,11521615,1
7668258,1,7426020,1,4960154,1,9545898,1,4595847,1,2224098,1
7699665,1,7640707,1,7972294,1,10801858,1,4467900,1,5304255,1
10187380,1,8998227,1,10760130,1,11602371,1,7640707,1,5246376,1
7812439,1,7020359,1,9478723,1,10715403,1,7470842,1,2783042,1
6208449,1,2304727,1,4105586,1,8310492,1,6060860,1,4609827,1
9749854,1,5840070,1,7897075,1,7678959,1,6995243,1,5388992,1
7736067,1,9486448,1,6151165,1,3263079,1,9390872,1,5232698,1
4850926,1,8173971,1,7456469,1,2924109,1,4703249,1,4140042,1
7634965,1,4682754,1,4470760,1,3372911,1,4821152,1,6431292,1
4811486,1,9491555,1,9692851,1,7907307,1,2694009,1,7224212,1
2498465,1,5644782,1,3662610,1,9551859,1,6724872,1,11172579,1
3805399,1,8817210,1,10589023,1,6782696,1,4245331,1,9518083,1
10714918,1,5961480,1,9160295,1,10854240,1,8516938,1,10692448,1
6082542,1,8241204,1,3441508,1,10905716,1,3277849,1,3550732,1
2443607,1,9423442,1,10052233,1,5656076,1,3494839,1,10421221,1
7561162,1,2350350,1,9960270,1,11536143,1,7353026,1,9294192,1
7217010,1,9470595,1,10753798,1,9875405,1,2036336,1,3565246,1
3320522,1,4215314,1,9453605,1,8853180,1,2218629,1,11699290,1
6848977,1,516748,1,4257574,1,3585694,1,8349616,1,8849068,1
9803913,1,4864391,1,2561904,1,6876918,1,6212899,1,2179948,1
7573181,1,9755958,1,9174258,1,7557717,1,6172042,1,9218158,1
5609295,1,7659244,1,2326851,1,5704289,1,6079609,1,2782822,1
11051074,1,8023572,1,4321745,1,8190562,1,9716434,1,10069903,1
7972294,1,6858825,1,2584463,1,8743881,1,2738755,1,3959707,1
4951557,1,6914680,1,7356875,1,9056583,1,11169005,1,6186573,1
2029760,1,4245331,1,7470842,1,5826316,1,9918062,1,11839261,1
4462793,1,4817549,1,7602508,1,4666712,1,2071989,1,5876245,1
6954031,1,6807844,1,7610351,1,5791660,1,9450498,1,9349676,1
3093038,1,5848700,1,11167911,1,5065648,1,10803341,1,5307672,1
7163501,1,7594422,1,8043274,1,7509958,1,4711276,1,10090077,1
11144364,1,8667078,1,8575334,1,4468547,1,2430526,1,4156372,1
4753511,1,7119505,1,7913407,1,8648079,1,7942257,1,11735794,1
9899034,1,8441438,1,6108142,1,8723298,1,11776573,1,4673370,1
5823092,1,9853580,1,5609664,1,2214563,1,2334411,1,11551214,1
7475401,1,8094092,1,11756581,1,7405989,1,6030034,1,9392894,1
5359997,1,11817641,1,6935993,1,10755750,1,2669257,1,8218803,1
8022709,1,3805848,1,444472,1,8729528,1,4279771,1,4838194,1
6606666,1,7295064,1,11855008,1,2231979,1,3723036,1,4623816,1
10443945,1,8978410,1,7700962,1,10885502,1,6903595,1,9394267,1
8880816,1,4793400,1,9490938,1,7217010,1,7686933,1,10265200,1
4421968,1,6982248,1,9867458,1,7713997,1,6656161,1,5882452,1
10838979,1,6327044,1,4426137,1,5152667,1,3165666,1,2624884,1
10648271,1,11582582,1,9452862,1,3114287,1,7356875,1,7699309,1
7739161,1,7945551,1,7356981,1,6508793,1,10166794,1,9783674,1
6872256,1,3560357,1,7727148,1,6403906,1,11159073,1,8596370,1
3134607,1,7559892,1,10035272,1,3177219,1,7476411,1,4495884,1
8003738,1,5253536,1,6377637,1,4525248,1,4133647,1,10733199,1
5446500,1,9597452,1,3664476,1,8924121,1,11762999,1,11942700,1
10519837,1,8208547,1,6937406,1,4556241,1,5715186,1,7018276,1
11314933,1,11909714,1,7293612,1,6534709,1,9927444,1,11618479,1
9406928,1,2004050,1,10938443,1,3885782,1,4071785,1,4315537,1
11780188,1,3021894,1,8780011,1,4561703,1,5120416,1,3704707,1
6282325,1,6730894,1,3254677,1,6413486,1,3556655,1,2810878,1
8746328,1,10858279,1,8238458,1,11385841,1,4588694,1,10688155,1
7185457,1,5708022,1,4445089,1,11395176,1,7509197,1,8727940,1
8108048,1,2222519,1,4925937,1,5991852,1,5590119,1,8272499,1
3861858,1,6751293,1,4369169,1,7018276,1,4281325,1,9291772,1
4427915,1,5162761,1,9475891,1,6196889,1,7674958,1,7424044,1
8178255,1,8001981,1,2770389,1,3735120,1,5520116,1,6070505,1
5112330,1,6749070,1,2382705,1,10634198,1,9732575,1,11465790,1
8257235,1,4746026,1,7031778,1,6539196,1,2831706,1,4341093,1
9480076,1,10624383,1,10838979,1,10334027,1,2850059,1,8362138,1
6123789,1,9362900,1,9535685,1,3285075,1,8412634,1,10923586,1
3047809,1,10745481,1,5416492,1,9366597,1,11629271,1,3832043,1
9539001,1,10390833,1,11187398,1,4885552,1,6568577,1,5052437,1
6876516,1,10572860,1,2335100,1,6043341,1,6690936,1,4864565,1
6903595,1,428085,1,7461219,1,11511800,1,6451254,1,10360475,1
10222179,1,11731039,1,2731376,1,572781,1,5785462,1,7667634,1
4711734,1,5341028,1,2037617,1,5600415,1,5091239,1,5957032,1
9528655,1,5300664,1,3276039,1,2882478,1,4536686,1,7847777,1
4153770,1,8384761,1,3944744,1,2581315,1,4682754,1,6476997,1
9974526,1,11577415,1,3856602,1,7453223,1,8903189,1,10159541,1
6220241,1,2842741,1,11212226,1,11441102,1,5762486,1,9408137,1
7033066,1,6216941,1,4793400,1,4356773,1,4278327,1,10805524,1
6812407,1,11459991,1,11047223,1,6588165,1,8318308,1,8841673,1
11339114,1,6156524,1,10620734,1,9549179,1,10203472,1,8657738,1
11333562,1,5269957,1,11905133,1,10163162,1,7705850,1,2314102,1
2469938,1,7607562,1,6797886,1,10271519,1,9244164,1,6948976,1
6768750,1,7950083,1,11513811,1,4643492,1,11166852,1,6758332,1
5267246,1,3344710,1,8347336,1,3138210,1,5253536,1,11813112,1
8509868,1,4942719,1,7401978,1,6704645,1,6637351,1,7724627,1
11301114,1,10837221,1,5668506,1,7283327,1,10772152,1,8900234,1
9706435,1,5971115,1,11659146,1,5251652,1,9172766,1,11138471,1
4088377,1,10440458,1,8264453,1,6766880,1,9255413,1,6112733,1
2076514,1,7118611,1,5641518,1,11795766,1,4426137,1,6964335,1
6240576,1,7465088,1,11651391,1,8816167,1,6743797,1,2766370,1
5540121,1,2903815,1,3148272,1,9976882,1,10227001,1,2067989,1
4102834,1,11042437,1,6256525,1,8576148,1,3651349,1,9460373,1
4590598,1,8243058,1,6184195,1,9546540,1,6541778,1,2782270,1
11426502,1,9851548,1,5873607,1,7488749,1,8870505,1,8539312,1
2574326,1,9336649,1,10759035,1,4336705,1,6531574,1,5234617,1
6761907,1,8253819,1,3004987,1,8823271,1,11514152,1,3121017,1
11345955,1,9676725,1,6081536,1,10547737,1,7649965,1,10821827,1
6998497,1,11938676,1,7533658,1,2179210,1,8566274,1,3968756,1
10336816,1,10052660,1,11783186,1,6115845,1,10715403,1,8870505,1
9287548,1,9539130,1,11405044,1,8955134,1,8319993,1,4625550,1
11805688,1,2579497,1,7371085,1,8640256,1,11923844,1,11271209,1
5251387,1,4183320,1,9473201,1,10498104,1,5353739,1,5299318,1
7936120,1,4614734,1,6211237,1,6732359,1,10742653,1,9937138,1
2624884,1,7902752,1,10665265,1,3652693,1,2658195,1,8719938,1
2944126,1,10090077,1,11896493,1,5149402,1,2555268,1,3678255,1
5665892,1,2177493,1,2212487,1,4747979,1,4783977,1,241115,1
9469336,1,2347214,1,3705235,1,4751913,1,9879630,1,2635969,1
6889834,1,3682499,1,11012762,1,10108612,1,4205604,1,5241602,1
11288724,1,8880816,1,10407017,1,11749775,1,9685561,1,9622512,1
5897969,1,10803341,1,7847114,1,11533080,1,9575146,1,11329132,1
7670340,1,2786031,1,5823142,1,6816439,1,9539303,1,3698215,1
3830846,1,7798789,1,3574601,1,5242265,1,2755461,1,7258657,1
7096501,1,11329132,1,10938873,1,4991135,1,11288724,1,7336329,1
7649965,1,9746792,1,7336914,1,5052437,1,5275018,1,8782524,1
11618479,1,10105539,1,4217513,1,7379704,1,7210861,1,3753835,1
8772539,1,5564290,1,6199503,1,6508012,1,3421703,1,6015480,1
3970167,1,7054813,1,8238555,1,6382174,1,5992834,1,9742427,1
2716793,1,5222099,1,5234617,1,8046653,1,11078671,1,3242472,1
3676565,1,6496037,1,11749775,1,6624419,1,7646446,1,3406522,1
10821827,1,3520680,1,11795766,1,4732787,1,6455186,1,5416492,1
6369471,1,3068884,1,4789233,1,4401872,1,10526456,1,7089189,1
6686427,1,11798439,1,9836071,1,6576964,1,6558370,1,6871757,1
9792431,1,2526197,1,5338285,1,2642951,1,8657738,1,11032587,1
6872001,1,2417143,1,2444810,1,6100369,1,6980230,1,10428323,1
9230631,1,4392576,1,3575656,1,4533061,1,3660864,1,11338391,1
10961251,1,4587685,1,2135942,1,5457022,1,3936615,1,4892326,1
9327697,1,5273038,1,8067016,1,10921395,1,2620963,1,8285055,1
9141830,1,3438984,1,4778900,1,3242183,1,9373729,1,5826316,1
6766144,1,9117203,1,5183190,1,6785091,1,3498857,1,8276566,1
5288385,1,11345496,1,2624884,1,7818963,1,5770055,1,3671195,1
2281270,1,9887010,1,11486480,1,11465790,1,627358,1,8382814,1
6492229,1,3056566,1,2415597,1,9605763,1,7515989,1,3152325,1
10269399,1,10261212,1,7050305,1,6353959,1,2987180,1,8345404,1
9412490,1,8347428,1,11960622,1,4121822,1,618378,1,7565223,1
6819375,1,10545754,1,2146644,1,2218386,1,9998318,1,6812906,1
10836309,1,5896910,1,6584512,1,11214608,1,6168647,1,6492229,1
8137181,1,4716112,1,8978410,1,10417202,1,4492723,1,5809124,1
3166344,1,6219223,1,4585024,1,2467831,1,4381128,1,4661588,1
5773137,1,6168647,1,4341775,1,7812439,1,10673718,1,8045871,1
2137420,1,2795653,1,6964335,1,2786031,1,10032278,1,11288724,1
7066261,1,6896183,1,10847608,1,7034218,1,11577442,1,9753424,1
7732385,1,6248510,1,7158431,1,3499702,1,5693247,1,9211793,1
3118419,1,5887744,1,2795653,1,2591768,1,8369078,1,8223442,1
10717594,1,6568889,1,2434651,1,667172,1,9125102,1,4885252,1
11829816,1,4100545,1,3799482,1,2575599,1,3858789,1,8680272,1
3723733,1,11347133,1,10577978,1,4473965,1,2291534,1,3535258,1
10819142,1,2339864,1,6115117,1,9263393,1,2964363,1,11855008,1
10377065,1,6091254,1,5318234,1,10306708,1,9959686,1,11897539,1
9125470,1,3657047,1,10402237,1,10714539,1,7516774,1,8699780,1
4883530,1,3057231,1,4133647,1,5851247,1,8073137,1,4692727,1
7298611,1,8437091,1,11545296,1,4889904,1,8600063,1,4624599,1
2481062,1,8982827,1,8790938,1,3351877,1,11826381,1,8392099,1
9951474,1,2212487,1,3703830,1,4753569,1,4688005,1,11904440,1
11354637,1,9971976,1,6679865,1,4462793,1,7440728,1,4371052,1
2889281,1,11211029,1,7138781,1,9863525,1,5261279,1,7135314,1
7710008,1,9081415,1,5229542,1,5718013,1,4088340,1,7900367,1
5019367,1,5251652,1,8895514,1,3663316,1,9294788,1,10843884,1
10832006,1,7342891,1,4401065,1,6022863,1,7063353,1,9317660,1
4758793,1,5525504,1,5287559,1,3383744,1,5808303,1,3861858,1
2529133,1,11854443,1,7717344,1,11800953,1,9152742,1,7538312,1
5525409,1,8539312,1,4124091,1,4638483,1,9523957,1,2878298,1
6881426,1,10752364,1,2946568,1,10186857,1,8311574,1,11312496,1
6423206,1,2990287,1,6282836,1,7401868,1,2715913,1,10862998,1
8101439,1,6490079,1,2448061,1,10046852,1,7739845,1,10020899,1
11744518,1,9658355,1,7563697,1,3338032,1,6197490,1,11935916,1
2363668,1,2282554,1,2033244,1,4773437,1,2024455,1,8533286,1
3409723,1,6992250,1,4247639,1,6294199,1,11780188,1,2066564,1
8362138,1,2543708,1,6222450,1,11543759,1,8873291,1,11324913,1
8850376,1,9002541,1,6274990,1,9496158,1,10046930,1,4169924,1
11270100,1,8782085,1,2696985,1,6637598,1,6914311,1,11783141,1
6779002,1,3648165,1,10782831,1,9744797,1,3944744,1,8641020,1
9462187,1,5590982,1,4194770,1,11037142,1,6768750,1,9406928,1
9317660,1,11247185,1,6400619,1,2639909,1,10746038,1,11351341,1
5861147,1,4737655,1,10506904,1,3204460,1,8978410,1,6209826,1
11879765,1,4688005,1,11958826,1,5877696,1,4844266,1,4520223,1
8621129,1,10174294,1,9468276,1,2450613,1,9445201,1,7476411,1
4801762,1,4561703,1,10938995,1,8442466,1,10620849,1,7193306,1
5901681,1,11133562,1,9747225,1,2496700,1,11539550,1,10602340,1
7732572,1,9607847,1,5715186,1,10639735,1,3120532,1,2430526,1
2656198,1,3656698,1,8716713,1,8779625,1,2608832,1,5206865,1
7515666,1,4833990,1,10170182,1,10793661,1,8490038,1,8897640,1
5668446,1,9400231,1,2061818,1,9747225,1,11066114,1,3856602,1
4632891,1,6385671,1,2359859,1,6481362,1,8389759,1,3397146,1
11861615,1,4544393,1,3570735,1,3664284,1,9591707,1,3013019,1
5848700,1,9881761,1,3544717,1,11566525,1,4520211,1,8998601,1
8839982,1,7942144,1,4884745,1,5296528,1,8320855,1,2189287,1
10882227,1,11931181,1,5442087,1,9090225,1,2867614,1,9807953,1
2603311,1,9920241,1,4205604,1,2319338,1,6023996,1,8957431,1
6948798,1,10800335,1,10453467,1,3990595,1,6765603,1,7007601,1
11270700,1,11416127,1,7703772,1,5030233,1,5233716,1,4732787,1
5764858,1,10551397,1,10701575,1,8784313,1,6059887,1,10441930,1
8043074,1,11657506,1,8816897,1,4554925,1,9757933,1,4734334,1
8147966,1,5099156,1,2635247,1,4054425,1,6080661,1,3599998,1
5840070,1,9588349,1,6004341,1,11579802,1,9635845,1,4972057,1
4911646,1,2748249,1,8804075,1,2550711,1,4838194,1,3948345,1
6748266,1,3157993,1,11471350,1,9209086,1,7115277,1,11952271,1
11790505,1,7229998,1,9141227,1,4066851,1,6964335,1,9616610,1
6738807,1,7880575,1,8101439,1,2806186,1,11873266,1,10036674,1
8676762,1,9629570,1,7918726,1,10722992,1,8451817,1,9098715,1
8600318,1,9342816,1,4157536,1,10024684,1,10927857,1,6135987,1
4235398,1,5030165,1,4410064,1,3248132,1,10791613,1,8328204,1
5973553,1,11749775,1,9971976,1,9161110,1,3527140,1,6361812,1
8046578,1,2642951,1,8563240,1,3090669,1,2262617,1,6973035,1
8976862,1,11911740,1,10716434,1,7117100,1,2575584,1,8743881,1
6497956,1,10577099,1,9379615,1,5762876,1,3622955,1,2210218,1
5046002,1,3025234,1,10878216,1,2800855,1,5928260,1,7958716,1
7607677,1,9457487,1,5228038,1,10927857,1,2578514,1,10373042,1
8174300,1,9089832,1,11462174,1,4235398,1,3458172,1,7182277,1
2171880,1,9018239,1,5308199,1,8564983,1,8302757,1,7893812,1
6696999,1,5823142,1,10683249,1,4889253,1,9977450,1,11989587,1
3865163,1,3042059,1,8844733,1,8918446,1,9834410,1,5668506,1
