28/03/2025,,29/03/2025,,30/03/2025,,12/04/2025,,13/04/2025,,14/04/2025,
4383925,2,8448857,3,5259588,3,10387144,3,2694009,3,11566525,2
9517798,2,7495582,3,3049986,3,11401725,3,6528477,3,11289192,2
11602371,2,6843712,3,7565223,3,3409723,3,5493725,3,6052316,2
10568610,2,10522906,3,7629513,3,10639774,3,9823117,3,6980920,2
8659017,2,9363449,3,5381505,3,10283595,3,8680272,3,4495884,2
7401868,2,7699665,3,10387144,3,7091470,3,6066185,3,2218386,2
11126889,2,2382705,3,7495582,3,10843385,3,10328541,3,3189969,2
5385927,2,4820108,3,2055312,3,4463118,3,5625289,3,7353026,2
2555268,2,10546926,3,7095734,3,7315516,3,2455782,3,3179789,2
2456490,2,2001248,3,4716973,3,9635845,3,7565223,3,3895052,2
7007601,2,10020976,3,8698516,3,3522011,3,2188258,3,2930850,2
6138750,2,11789463,3,6179086,3,7477114,3,2498386,3,8902429,2
4719642,2,4876823,3,10020976,3,4155694,3,8532793,3,9218158,2
4666712,2,8012550,3,8012550,3,11303575,3,9591707,3,7554905,2
5674456,2,11895353,3,10269160,3,11159615,3,11381600,3,5396850,2
6126709,2,6951624,3,9740851,3,9131686,3,6682090,3,4288675,2
3035193,2,8554929,3,4870687,3,8381859,3,9292732,3,3544717,2
2057729,2,3672435,3,8554929,3,11441102,3,6123846,3,8207051,2
3255948,2,11933405,3,11199331,3,3356248,3,7699665,3,6203728,2
7672943,2,4630598,3,5222707,3,10757074,3,2382705,3,10718903,2
7653074,2,7440728,3,4234659,3,6483290,3,9635845,3,9542132,2
7819288,2,3971367,3,7440728,3,328832,3,3522011,3,7792032,2
7284401,2,4511878,3,4867343,3,7407019,3,10067237,3,10131051,2
11352280,2,5996902,3,11831452,3,10704368,3,8205762,3,11589432,2
9912782,2,3388955,3,10194892,3,7539945,3,10546926,3,4612737,2
2243596,2,4590598,3,5511659,3,7424044,3,2200571,3,11335053,2
9804953,2,2033244,3,6170966,3,8272499,3,8381859,3,6346091,2
11226344,2,2950101,3,8845518,3,6391771,3,4407100,3,10729359,2
4643906,2,5439188,3,2950101,3,4623816,3,6179086,3,2034738,2
4387757,2,6251872,3,5620171,3,6821136,3,6732375,3,2255408,2
4910192,2,10534007,3,10160654,3,4867343,3,8946344,3,9746430,2
7888084,2,2122327,3,5587874,3,7245738,3,4533003,3,10174597,2
2927529,2,2883397,3,5221850,3,9227964,3,8012550,3,4601131,2
4527395,2,2075904,3,8676762,3,5511659,3,10991583,3,11154146,2
9469336,2,5851247,3,5570921,3,4590598,3,11578024,3,8647753,2
7724627,2,8471340,3,2883397,3,6170966,3,4462793,3,10800335,2
8346355,2,2538863,3,11873266,3,8845518,3,7743912,3,10744088,2
6619634,2,8601143,3,5851247,3,8021845,3,9744797,3,7141856,2
11632866,2,11210933,3,8471340,3,6963114,3,2174198,3,11757065,2
2815083,2,8030297,3,4465469,3,6366077,3,3202573,3,5745994,2
9767826,2,4769794,3,7571153,3,10534007,3,5222707,3,9976507,2
677233,2,9304354,3,4482197,3,2122327,3,7186189,3,10769987,2
5298857,2,11744518,2,5928260,3,3465973,3,7972294,3,9731638,2
8513496,2,7485569,2,8211289,3,8505391,3,6980230,3,4017577,2
4631251,2,7877761,2,11210933,3,8303987,3,2038588,3,3519732,2
5616265,2,10360475,2,5057098,3,6765955,3,10025941,3,10805524,2
8872727,2,3441399,2,4311614,3,10442804,3,9227964,3,7365454,2
4327043,2,9713346,2,5249846,3,9555828,3,11571737,3,4876714,2
5537692,2,4288150,2,2163458,2,10320820,3,5511659,3,6977832,2
9241778,2,5467396,2,8671482,2,2789159,3,5628858,3,7714056,2
11911740,2,11398670,2,11663825,2,10223888,3,5439188,3,11052597,2
4949155,2,8614942,2,3079047,2,4482197,3,4585870,3,11269592,2
11484776,2,9112093,2,6022863,2,9172705,3,11668835,3,6650980,2
2999885,2,11723799,2,2888951,2,3195077,3,5221850,3,3527219,2
7289711,2,5551623,2,3189635,2,7743440,3,10534007,3,11957904,2
2755543,2,7135655,2,6387773,2,10929716,3,6036559,3,6588165,2
5895865,2,10888582,2,9112093,2,9825785,3,11873266,3,8257235,2
8046578,2,4083917,2,11451603,2,9775546,3,6337837,3,9850292,2
9200303,2,3979832,2,3122425,2,10841462,2,6765955,3,3357757,2
11280386,2,10639604,2,4943246,2,6724809,2,2587493,3,2311597,2
2483501,2,2047672,2,4139027,2,11916690,2,8274858,3,7852194,2
8923831,2,9508046,2,5381209,2,8767141,2,3104584,3,9264772,2
7253704,2,2433113,2,11201866,2,11515673,2,3494839,3,11446596,2
11566403,2,11885209,2,7148231,2,2580060,2,5928260,3,10154592,2
7808255,2,3724111,2,10411456,2,4919066,2,8882478,3,11823216,2
10119332,2,8752883,2,6874690,2,5467396,2,6724809,2,2498465,2
9732164,2,7923991,2,11847720,2,3887572,2,4740342,2,6086899,2
5998780,2,11299661,2,9343823,2,11678054,2,11735794,2,10602096,2
9500201,2,11441369,2,3151378,2,10144449,2,2137666,2,10441930,2
6724567,2,6920829,2,10675505,2,5551797,2,11645567,2,8730893,2
6377686,2,4186114,2,9753674,2,10639604,2,11515673,2,7365623,2
2171880,2,4984122,2,4933647,2,2724124,2,3079047,2,10056625,2
2157084,2,4595346,2,10046852,2,8303542,2,9349676,2,5733431,2
4195185,2,11847720,2,10238654,2,6117096,2,3441399,2,5448014,2
11401811,2,11452514,2,7970360,2,3122425,2,3887572,2,2724964,2
8362141,2,2642951,2,11902897,2,7634965,2,10144449,2,9552020,2
9461029,2,8138899,2,8782085,2,6105042,2,5509252,2,3286240,2
2299566,2,8922389,2,10507121,2,4139027,2,4083917,2,10997502,2
10427971,2,4434131,2,7229273,2,10672797,2,10639604,2,8464991,2
8701866,2,8053280,2,2146644,2,7474281,2,8773729,2,9996188,2
8719680,2,10501711,2,11201336,2,8784313,2,6856367,2,4632891,2
2667551,2,4069490,2,10748604,2,7923991,2,5442904,2,4235398,2
9714913,2,11198657,2,6671022,2,3946415,2,2820479,2,2224098,2
8172752,2,11448048,2,5241461,2,6543446,2,4139027,2,11281485,2
2216732,2,11130821,2,11740737,2,3325585,2,3254912,2,6393508,2
6234118,2,8782085,2,7018276,2,2626548,2,4249750,2,6061998,2
3764748,2,6392629,2,9688436,2,9164099,2,5005077,2,9430445,2
9270930,2,4947579,2,2113868,2,6078647,2,9164099,2,6144819,2
3011144,2,6013948,2,3413151,2,7063353,2,7148231,2,8844733,2
11784340,2,6581278,2,4315537,2,7210767,2,4984122,2,5891293,2
11836847,2,7812669,2,4577041,2,6318083,2,11986476,2,3660362,2
10537084,2,3348602,2,10743132,2,6519027,2,3978697,2,8830221,2
7494555,2,8903840,2,7356981,2,8138899,2,2642951,2,8865722,2
9971821,2,3086322,2,3710798,2,8922389,2,8353737,2,2668452,2
9287216,2,7977808,2,9164479,2,9672683,2,6878469,2,3927887,2
3283942,2,2326851,2,3833971,2,5252837,2,7296417,2,10793661,2
7902813,2,11740737,2,2576578,2,10903468,2,11939389,2,4804478,2
11838963,2,11735377,2,2036888,2,4434131,2,11198657,2,6841280,2
4412749,2,8238555,2,10312296,2,5745795,2,4933647,2,2941651,2
10347874,2,4903737,2,9744128,2,8053280,2,3277849,2,8081898,2
4108430,2,11004099,2,4607911,2,10304347,2,4947579,2,6746651,2
8259393,2,8258945,2,11953560,2,3049140,2,4319605,2,9564904,2
5792958,2,3413151,2,2727508,2,11198657,2,2066564,2,6684716,2
10242331,2,7512941,2,9530865,2,5325659,2,2909634,2,4985478,2
6831855,2,10743132,2,9033342,2,4933647,2,10578478,2,8875253,2
5989756,2,7887934,2,9901631,2,10238654,2,10882227,2,2479823,2
2378856,2,11193461,2,8406735,2,8782085,2,9423110,2,6282325,2
10603681,2,9627797,2,4862165,2,6508793,2,10469662,2,9532468,2
7944857,2,8947168,2,5824891,2,4526099,2,11867795,2,7559892,2
4746701,2,11736287,2,2603139,2,6354568,2,7302016,2,9733966,2
11658061,2,7271809,2,4105486,2,7287214,2,8918446,2,5457022,2
7713997,2,4607911,2,7529902,2,443740,2,9455786,2,2768412,2
9790022,2,11953560,2,4306922,2,11779277,2,8258945,2,9659795,2
8727279,2,11533080,2,11602371,2,3086322,2,2625220,2,3280429,2
5489950,2,9530865,2,10568610,2,6794962,2,3413151,2,4095662,2
7074861,2,7242742,2,3863514,2,5057044,2,4577041,2,9859291,2
3632030,2,6877241,2,7754245,2,10469662,2,7887934,2,4753569,2
9168613,2,4711276,2,3254677,2,2417143,2,3415546,2,11621564,2
9539001,2,2917295,2,4217414,2,10946463,2,11193461,2,9233845,2
3723036,2,9995955,2,4841126,2,6370513,2,9231480,2,8791643,2
5803389,2,3799482,2,6138750,2,10428283,2,6989996,2,7236137,2
5770055,2,8406735,2,7688951,2,5447460,2,6728203,2,9366597,2
8578577,2,3759601,2,11875412,2,4970947,2,9164479,2,9924621,2
5907977,2,8481445,2,2872984,2,11295112,2,3833971,2,7723551,2
2751340,2,5006725,2,3255948,2,6829872,2,7189872,2,4603280,2
2314019,2,2299100,2,8913585,2,11193461,2,11087538,2,9539303,2
9467532,2,8670369,2,8903059,2,9940516,2,9744128,2,6690936,2
9575952,2,3309661,2,9373729,2,8083971,2,7271809,2,10981645,2
2863411,2,5152667,2,9457829,2,10032675,2,10926375,2,8265707,2
3805399,2,2355711,2,5791660,2,2275087,2,11953560,2,2330135,2
6737585,2,8362138,2,7474437,2,10312296,2,8180944,2,7538612,2
11862480,2,8586697,2,5572062,2,11087538,2,10317362,2,3990347,2
4558450,2,4427915,2,5641518,2,9744128,2,9436745,2,8378631,2
6289328,2,9419194,2,9469336,2,4607911,2,6067993,2,6877142,2
4734334,2,7225747,2,7146318,2,11533080,2,7465091,2,3080049,2
5727276,2,7754245,2,5684307,2,11861733,2,5818976,2,8238458,2
3897249,2,10301416,2,9539920,2,9436745,2,6528714,2,7388565,2
5115392,2,4702326,2,5558776,2,2727508,2,11689664,2,11595576,2
2235300,2,5870865,2,9473201,2,6029685,2,6877241,2,8567298,2
11305812,2,10709267,2,8894716,2,9530865,2,6347797,2,5840070,2
9350866,2,4719642,2,6320309,2,5799377,2,7483054,2,6664238,2
3537888,2,3132875,2,2543708,2,5843756,2,10334602,2,11633644,2
3085390,2,8581806,2,2964363,2,10015587,2,9256652,2,5550342,2
2145608,2,6062397,2,8513496,2,7150356,2,2942608,2,4753658,2
10714009,2,8013093,2,7164212,2,8406735,2,9780005,2,2729714,2
10593099,2,8903059,2,10273441,2,3759601,2,2088157,2,10373042,2
5648693,2,6295564,2,7550042,2,8481445,2,4976611,2,6739917,2
7062970,2,5791660,2,5616265,2,5824891,2,10331793,2,7666128,2
10433734,2,7474437,2,5866998,2,3309661,2,4862165,2,6755568,2
8040751,2,3051646,2,4794647,2,3114287,2,2071989,2,3810267,2
7029632,2,3141015,2,5537692,2,2355711,2,5152667,2,2009699,2
8902429,2,2927529,2,6987366,2,3763399,2,4427915,2,2555047,2
11652716,2,7146318,2,9701844,2,2482470,2,9275368,2,320334,2
9218158,2,6336753,2,11911740,2,2228311,2,2228311,2,9287666,2
3368038,2,7663639,2,11484776,2,9517798,2,7225747,2,8775724,2
2129000,2,8894716,2,11623499,2,7259319,2,7259319,2,3714065,2
10718903,2,2815083,2,2337910,2,2602083,2,11597295,2,8562269,2
3543774,2,10291125,2,5629228,2,7065641,2,3882923,2,7466962,2
4575163,2,11657450,2,7289711,2,4217414,2,6680084,2,3850296,2
7710377,2,7280441,2,4580743,2,7007601,2,10561355,2,8136165,2
11725272,2,677233,2,8790938,2,2872984,2,4841126,2,2367602,2
7573036,2,2749234,2,8316513,2,8490962,2,11735801,2,8471706,2
4612737,2,2964363,2,7982849,2,8974236,2,10709267,2,7314709,2
4622025,2,3308092,2,2425849,2,10017646,2,7688951,2,9747225,2
11566016,2,9340697,2,9738693,2,4654134,2,3132875,2,9686654,2
8674385,2,8513496,2,8344473,2,5083328,2,6387372,2,3065914,2
9539729,2,2598096,2,7880575,2,7888084,2,7294228,2,5563343,2
11208778,2,7499097,2,6490561,2,8257069,2,11817872,2,2942198,2
7276004,2,9612164,2,11614610,2,5641518,2,11226344,2,9821451,2
6752277,2,4327043,2,8659191,2,3828944,2,7859116,2,6281530,2
5730641,2,3300524,2,2795653,2,7403918,2,7474437,2,7344122,2
4601131,2,9692408,2,2742553,2,4793871,2,3154601,2,2701109,2
11154146,2,3601389,2,5518544,2,10758885,2,5083328,2,6116003,2
8443264,2,6480088,2,10548829,2,6336753,2,7888084,2,5065609,2
5219979,2,9046569,2,10519837,2,9539920,2,6122694,2,11172579,2
3248132,2,8235714,2,3727830,2,2645349,2,3584381,2,9746792,2
10800335,2,9496107,2,7456716,2,8894716,2,4222877,2,6183613,2
7141856,2,2653411,2,8258374,2,8741606,2,6336753,2,3097841,2
6125837,2,4895616,2,8701866,2,2964363,2,7324725,2,2806186,2
9427227,2,9929731,2,8719680,2,9340697,2,9539920,2,11029327,2
3516010,2,9242811,2,6536190,2,8513496,2,9473201,2,5688297,2
9566359,2,8960110,2,9899034,2,2100925,2,5308199,2,8614822,2
11508987,2,10817833,2,9676725,2,9134338,2,11873279,2,9300604,2
9615618,2,4608190,2,4920713,2,4327043,2,9283832,2,6496265,2
11052597,2,2588512,2,8529168,2,5537692,2,7280441,2,11467580,2
9266159,2,4904437,2,9545866,2,10981702,2,8887744,2,4762014,2
9002368,2,6763522,2,7461204,2,11911740,2,3823558,2,10015208,2
3527219,2,7465088,2,9960270,2,6480088,2,8513496,2,10590675,2
10651244,2,2948804,2,3011144,2,2755543,2,2598096,2,8823271,2
9259309,2,5247311,2,11329132,2,4061331,2,5616265,2,4110190,2
7406453,2,2795653,2,9287216,2,6733673,2,8872727,2,8774128,2
6593946,2,8443923,2,9616539,2,6108673,2,7688948,2,3458172,2
10967193,2,428085,2,4590978,2,4629103,2,4339464,2,7316287,2
8875303,2,3038346,2,3220088,2,6541778,2,2164569,2,7509958,2
11737597,2,8982827,2,3542321,2,2035382,2,8054774,2,3869531,2
9344066,2,5374343,2,4412749,2,8386604,2,4590201,2,10541821,2
11823216,2,8701866,2,9753424,2,9606350,2,4969168,2,6373796,2
10617841,2,4477758,2,11077595,2,11947581,2,5507656,2,7868258,2
6086899,2,6937280,2,7728281,2,7253704,2,4949155,2,11681419,2
6465336,2,3969092,2,6081536,2,7864586,2,6480088,2,11960622,2
10441930,2,7007962,2,11658061,2,9089664,2,6733673,2,8198537,2
10056625,2,9899034,2,5818619,2,6835161,2,8046578,2,3850686,2
8621129,2,9043332,2,5489950,2,11138264,2,10187248,2,5373384,2
3480397,2,9545866,2,9539001,2,8477906,2,2035382,2,6804708,2
10791343,2,2189287,2,10760799,2,9738693,2,3165666,2,6929857,2
7308010,2,11329132,2,2233025,2,10919860,2,4035741,2,5078999,2
10648266,2,11949621,2,6004341,2,10370836,2,11566403,2,2226472,2
2224098,2,10365008,2,5912051,2,11958021,2,2921477,2,10440190,2
11281485,2,10537084,2,9575952,2,428085,2,7808255,2,2740353,2
9545223,2,10939366,2,2863411,2,2687025,2,4608190,2,11365088,2
9293596,2,11815872,2,10265865,2,10740300,2,4904437,2,5805903,2
6393508,2,3210391,2,11475552,2,7456716,2,5998780,2,8054856,2
5791772,2,10417713,2,8493661,2,5730908,2,3324833,2,5329836,2
10108612,2,6976873,2,3858013,2,9452959,2,2948804,2,11897539,2
7999101,2,6273195,2,4298917,2,2299566,2,10509795,2,11405750,2
6277745,2,7944857,2,3897249,2,10427971,2,2795653,2,9507629,2
7438485,2,6321056,2,3088748,2,10746067,2,10478167,2,5207519,2
4533061,2,2190739,2,5183190,2,6536190,2,4222440,2,7616440,2
6114412,2,9539001,2,2238841,2,7007962,2,2584463,2,4966763,2
2413034,2,10760799,2,6980920,2,2216732,2,9748776,2,9937138,2
4285894,2,5846231,2,5349402,2,9899034,2,8362141,2,8089069,2
8308972,2,5907977,2,2218386,2,8411761,2,3813321,2,5264287,2
10938995,2,2314019,2,10036050,2,5827335,2,8723570,2,8352065,2
9249225,2,7271115,2,7846052,2,9607489,2,7956165,2,11363832,2
11688338,2,11118145,2,5648693,2,7993264,2,6691888,2,9291772,2
11626971,2,8450223,2,3337871,2,9893451,2,8172752,2,10365706,2
5384602,2,2198768,2,3368038,2,11607335,2,2216732,2,9499347,2
4514316,2,6433305,2,3706419,2,8529168,2,9899034,2,5335590,2
3698211,2,9237723,2,8207051,2,8545555,2,7984697,2,10512852,2
2192611,2,8644158,2,8064814,2,7818963,2,2405099,2,5948975,2
4804478,2,11927375,2,7792032,2,11949621,2,9607489,2,2360794,2
9952830,2,7353026,2,6003550,2,3356478,2,8529168,2,3039585,2
10555794,2,10228060,2,4612737,2,6267287,2,9545866,2,11379740,2
3734986,2,3337871,2,9452862,2,7851798,2,2189287,2,3192993,2
5634233,2,10433652,2,6752277,2,4108430,2,2329874,2,2054923,2
6359787,2,9218158,2,4601131,2,8214450,2,11949621,2,9044109,2
3639078,2,4165873,2,532432,2,9161767,2,11329132,2,11454818,2
2495400,2,3444208,2,10145180,2,2361399,2,9559805,2,8118462,2
10843130,2,10188907,2,9828933,2,11577442,2,9616539,2,5796417,2
2441285,2,4288675,2,4718250,2,3105982,2,7115277,2,11913910,2
3453428,2,3543774,2,4424098,2,8178255,2,11838963,2,4959376,2
8875253,2,8064814,2,10744088,2,5788577,2,6144962,2,3757470,2
9532468,2,10573569,2,6853828,2,7944857,2,5703635,2,9400016,2
10847608,2,11725272,2,5046603,2,5913323,2,7687107,2,9474305,2
7623922,2,4612737,2,8719938,2,10280038,2,10772152,2,9959686,2
9283354,2,2255408,2,8926960,2,9504611,2,9161767,2,2070219,2
5252194,2,9746430,2,7073849,2,3561866,2,2798382,2,8849068,2
10036674,2,2660748,2,3519732,2,7713997,2,9197505,2,3851241,2
11972781,2,6170468,2,9989267,2,6755727,2,7944857,2,3718822,2
7951388,2,8443264,2,6110473,2,6092436,2,5155785,2,9992545,2
4885552,2,8325238,2,6115117,2,2556650,2,9304686,2,11980850,2
9783570,2,10145180,2,10769517,2,11596584,2,6321056,2,3288495,2
8122407,2,5239437,2,7222909,2,9151534,2,6132194,2,7904228,2
7355858,2,10744088,2,9615618,2,9539001,2,11658061,2,5353908,2
5980349,2,8087652,2,11269592,2,11564904,2,5736935,2,3586165,2
11137761,2,6853828,2,3527219,2,2233025,2,5489950,2,5590119,2
9765927,2,11757065,2,8257235,2,4703831,2,9539001,2,9272217,2
9539303,2,11833291,2,10651244,2,7081311,2,5047236,2,4609827,2
2041418,2,8719938,2,8993886,2,2253471,2,2738377,2,7907307,2
2330135,2,3516010,2,9850292,2,6832550,2,2707187,2,2307076,2
5674714,2,9731638,2,9259309,2,10588452,2,8578577,2,10306440,2
4167300,2,5927452,2,10967193,2,11862480,2,10678364,2,10302308,2
9343921,2,5293793,2,6739831,2,11475552,2,9638677,2,2704622,2
8460088,2,4017577,2,8066960,2,2799073,2,8879656,2,3324823,2
8378631,2,7365454,2,11039275,2,11118145,2,2960509,2,3764473,2
2453757,2,2408785,2,2759778,2,8920895,2,2067312,2,6268027,2
8567298,2,9615618,2,4795521,2,3695695,2,8320855,2,11189808,2
11514152,2,8806273,2,9274189,2,7146309,2,2024455,2,5373031,2
2833497,2,7420493,2,11597667,2,9350866,2,9433520,2,7463100,2
11301114,2,7406453,2,4309777,2,4463135,2,3760068,2,8750258,2
10373042,2,10967193,2,8621129,2,8644158,2,2218386,2,4464619,2
2749707,2,8875303,2,8291236,2,6198004,2,10254467,2,2442101,2
3055829,2,6739831,2,2798715,2,6052316,2,8317281,2,10209278,2
6755568,2,7852194,2,5135623,2,7738479,2,5648693,2,10200382,2
3350577,2,9264772,2,7308010,2,11123189,2,3588890,2,8738446,2
6230789,2,10141676,2,8464991,2,3606642,2,3444208,2,10428323,2
9327697,2,2522579,2,10648266,2,6788892,2,10188907,2,6903479,2
320334,2,2978917,2,11281485,2,3543774,2,4288675,2,11514348,2
2320976,2,11597667,2,2224098,2,6322465,2,2481062,2,2388607,2
5439394,2,2853437,2,9293596,2,8064814,2,3543774,2,11223923,2
10837221,2,10673715,2,5836379,2,7792032,2,10966762,2,8172459,2
6766880,2,10648266,2,7009197,2,10131051,2,6003550,2,9752452,2
9671675,2,6061998,2,5917794,2,11725272,2,7573036,2,9551859,2
8775724,2,2604224,2,10547737,2,6003550,2,4612737,2,11911985,2
6945503,2,8844733,2,11415287,2,7573036,2,9857235,2,5674513,2
7466962,2,4533061,2,2892712,2,5554709,2,4622025,2,11831326,2
3850296,2,8556696,2,4533061,2,7163501,2,9090225,2,4811486,2
9575146,2,6114412,2,11316591,2,7273216,2,11208778,2,3677611,2
10020925,2,2017350,2,9852010,2,7997666,2,2034738,2,6284893,2
3235810,2,7142179,2,2638558,2,3856602,2,9452862,2,11308305,2
9063123,2,9249225,2,9249225,2,11203371,2,6752277,2,8328204,2
3536283,2,11688338,2,10793661,2,2255408,2,10174597,2,11279408,2
2201968,2,9621070,2,3585694,2,7611326,2,10408322,2,7125067,2
4564917,2,7538312,2,10622749,2,2016628,2,6197507,2,3607471,2
5550668,2,6824616,2,7642579,2,5219979,2,4395495,2,3833142,2
2942198,2,5384602,2,10183137,2,4638483,2,3248132,2,10252047,2
2042121,2,4514316,2,9145447,2,3248132,2,4718250,2,11746393,2
9821451,2,9218535,2,5634233,2,4180348,2,10744088,2,5138686,2
8481191,2,7642579,2,6218615,2,3943712,2,6723806,2,10648852,2
7611636,2,3639078,2,8875253,2,7141856,2,11995721,2,11707345,2
6265383,2,10843130,2,2479823,2,9314660,2,7251564,2,8380337,2
6795079,2,9564904,2,6282325,2,11833291,2,7646446,2,6956298,2
6281530,2,5959357,2,2198276,2,8600487,2,8719938,2,8568287,2
2701109,2,4449975,2,11858675,2,5293793,2,9976507,2,11171441,2
9697986,2,6218615,2,10019500,2,10126750,2,5927452,2,4088377,2
6116003,2,6282325,2,9573416,2,10805524,2,6977832,2,4312763,2
9324545,2,10847608,2,10472318,2,6115117,2,4806709,2,9938452,2
11172579,2,2793585,2,6159875,2,10769517,2,7714056,2,3530216,2
8068312,2,2272926,2,7951388,2,3556655,2,7222909,2,6136201,2
4906322,2,9364499,2,5529073,2,10056773,2,9615618,2,5264006,2
3524535,2,6476997,2,4095662,2,6543520,2,3527219,2,9588721,2
4464851,2,2768412,2,9859291,2,7166515,2,3556655,2,10385550,2
4861619,2,2237037,2,3705235,2,7406453,2,11957904,2,7647105,2
3097841,2,10036674,2,4154009,2,6739831,2,8806273,2,8172528,2
5590799,2,4885552,2,7425824,2,8066960,2,8257235,2,5870288,2
11414867,2,3705235,2,10579247,2,9264772,2,9118673,2,5838532,2
2353048,2,6041608,2,11621564,2,10141676,2,7406453,2,7071183,2
10876633,2,4688402,2,10879149,2,8680080,2,2991933,2,9551074,2
8183484,2,10579247,2,6806163,2,10154592,2,2522579,2,3632925,2
10242258,2,4753569,2,10408489,2,11823216,2,2759778,2,2793237,2
8823271,2,10838649,2,10716434,2,10441930,2,8730893,2,11399897,2
10487615,2,6198615,2,6738807,2,2978917,2,10109232,2,10434958,2
3458172,2,3727114,2,11137761,2,10081366,2,4309777,2,8315166,2
3869531,2,9539303,2,8490038,2,5733431,2,2724964,2,2080584,2
2550711,2,3565275,2,3727114,2,5448014,2,9552020,2,10843884,2
8659739,2,11965842,2,7847633,2,6198054,2,10791343,2,7174195,2
10541821,2,9123099,2,6083560,2,8291236,2,8464991,2,4655943,2
7617127,2,8460088,2,3565275,2,9276236,2,5522006,2,7788627,2
8080112,2,6916712,2,6865171,2,4419796,2,5239244,2,3960244,2
7810238,2,7719453,2,2330407,2,3480397,2,5836379,2,8582152,2
7868258,2,6877142,2,11965842,2,10997502,2,4356894,2,9391131,2
3850686,2,6534709,2,5753154,2,5239244,2,6061998,2,11169005,2
10321562,2,9916509,2,9123099,2,11281485,2,7009197,2,7021253,2
10081507,2,5980390,2,11692325,2,4356894,2,7999101,2,8655367,2
8437091,2,7588145,2,6916712,2,6061998,2,5917904,2,5087301,2
6146473,2,4144786,2,7883652,2,7999101,2,5525834,2,9612040,2
4688005,2,4088340,2,5229542,2,3408847,2,10547737,2,7216637,2
3348699,2,9033554,2,5252193,2,4460106,2,6114412,2,4993609,2
7798284,2,6739917,2,7719453,2,11066114,2,8308972,2,2072340,2
11502662,2,4009699,2,3080049,2,8720517,2,9249225,2,10883132,2
10440190,2,5319772,2,2453757,2,8954177,2,9621070,2,6689554,2
8216962,2,5221548,2,5840070,2,8830221,2,6824616,2,3080016,2
8054856,2,9327697,2,4088340,2,6752093,2,10424513,2,11271209,2
11405750,2,4848443,2,8319993,2,8788796,2,8967018,2,2696985,2
11138471,2,3251676,2,3359215,2,8865722,2,2651913,2,6992615,2
7268427,2,4940020,2,2320976,2,9621070,2,4804478,2,11825466,2
9937138,2,11985140,2,10837221,2,6824616,2,5326943,2,599377,2
2322939,2,5558052,2,4848443,2,11351233,2,3734986,2,5848247,2
4371052,2,2225716,2,4807900,2,6338952,2,9145447,2,5945735,2
